stock_code,post_id,title,author,date,reads,replies,sector
300058,1769282826,强非数据下，周五晚全球资本集中抛软买硬，看懂背后逻辑，及时跟上吃肉,研报前沿_财经,09-05 06:37,1415,3,AIGC
300058,1769228307,不良人,大A的好人,09-05 10:40,1854,7,AIGC
300058,1769281908,蓝色光标大涨,我喜欢吃大汤圆,09-05 06:18,26700,2,AIGC
300058,1769304574,9.07周一盘前｜情绪人气榜推演！20只核心标的，短线思路一次性梳理,星哥笔迹V,09-06 08:09,1806,0,AIGC
300058,1769183916,希望没有卖飞,金石66,09-04 07:57,688,4,AIGC
300058,1769293607,周一跌停，我昨天11个点卖了要买回来,wg一起发财,09-05 10:27,228,8,AIGC
300058,1769297443,标哥不到100不会卖,永远坚信明天涨停,09-06 12:09,87,2,AIGC
300058,1769296548,2026年的金健米业就是5年前的九安医疗，要打造千元粮食股疯牛！！！！！！！！！,半目之境,09-05 11:43,112,1,AIGC
300058,1768894016,新“易中天”集体飙涨！GPT-6引爆AI应用 AGI时代正式开启？(附股),易点天下资讯,09-04 11:50,382355,780,AIGC
300058,1769262302,11.51左右是底，到了这个价位可以接回来，建仓,红酒爱上蔓越莓,09-05 11:29,52,1,AIGC
300058,1769114837,周五收评：跳水藏玄机！泥沙俱下时刻龙头悄悄杀回C位，中国船舶惊天逆转！一批大票疯狂吸筹，盘面信号值得,土土的成之,09-04 03:10,26723,38,AIGC
300058,1769297769,1、公司AI驱动收入37.25亿元，BlueAI智能投放系统可完成策略制定、预算,关注牛股最新消息,09-06 12:24,250,0,AIGC
300058,1769297740,AI应用+出海广告+半年报增长行业原因：1、当地时间9月3日，Snowflake,关注牛股最新消息,09-06 12:22,289,0,AIGC
300058,1769296292,AI应用接下来估计要疯狂了AI不再是顾问，而是开始当员工了：从回答问题到动手干活,江湖怪胎,09-05 11:34,950,2,AIGC
300058,1769296685,最近AGI时代频繁出现在科技圈，很多人以为就是大模型变得更聪明，多会几个功能。其,江湖怪胎,09-05 11:47,343,0,AIGC
300058,1769296483,字节跳动有红果。QuestMobile数据显示，2026年2月，红果免费短剧Ap,江湖怪胎,09-05 11:40,181,0,AIGC
300058,1769292853,简单看了一下最近情绪，其实我飞扬掘金给你们交个底，这个票逻辑很简单，只要中阳我们,非杨崛金,09-05 10:11,237,1,AIGC
300058,1769295557,传媒版块在七月末就布局了，哪支是龙头待定,st0754风,09-05 11:14,52,0,AIGC
300058,1768984053,底仓准备出了，太墨迹了，浪费时间，大盘有点不稳定，今天各种外围的因素太多了，我要,飞扬掘金,09-04 01:49,2659,35,AIGC
300058,1769265273,我飞扬掘金在此吧郑重声明，敬告一切多头，不管你是机构游资牛散，统统都得被我砸哭，,非杨崛金,09-05 12:21,1343,31,AIGC
300058,1769129215,09.04交易记录及周评,金石未开,09-04 03:41,2484,17,AIGC
300058,1769289075,跌回5元后，我再来看看,狙击手之一剑封喉,09-05 08:54,182,5,AIGC
300058,1768704086,长点心吧，我从易点换过来的呀,雁来了,09-04 09:48,350,38,AIGC
300058,1769294844,多维时空欢迎你，当你点击文章那一刻起，你的财富之路将被开启……蓝色光标收盘13.,天汇妄识分别计度,09-05 10:57,315,0,AIGC
300058,1769293901,广告行业，去年底开始吹，现在又开始吹，但没有稀缺性,妃即妾吗,09-05 10:34,49,0,AIGC
300058,1769292841,全挂上顶吹风，这个股性能不能改一下,LOUISXIII13,09-05 10:11,38,0,AIGC
300058,1769277997,周末话蓝色光标：昨日回顾与下周一展望昨日回顾：开盘13.43元，最低13.40元,不忘初心fdsz,09-05 04:57,587,2,AIGC
300058,1769241512,分享一个重要数据。蓝色光标近期走势、基本面情况稍后发回帖，今天看点不一样的数据，,山野寻幽,09-05 06:28,2450,6,AIGC
300058,1769270637,人气能连续霸榜三天第一名再来吹好吗,纯情男孩,09-05 02:15,75,2,AIGC
300058,1769138588,风向好像变了，以前大家都是周四战战兢兢，没想到改成周五了！很多都追高杀跌，亏了？,有正义感的阿叔,09-04 04:08,910,4,AIGC
300058,1769288115,一看就知道什么尿性,AndyLU,09-05 08:34,437,0,AIGC
300058,1769286744,重磅战略利好，进去看看吧！https://guba.eastmoney.com/,固国本,09-05 08:05,386,2,AIGC
300058,1769257841,周一直接买入科技半导体，长电科技可以关注，周五放量下跌了,心急吃不了灌汤包,09-05 10:22,142,4,AIGC
300058,1768945187,午盘早盘说的很清楚，上证会选择方向今天，目前看上证选则往上那我怎么会提前知道的？,股市李长生,09-04 01:25,2342,31,AIGC
300058,1769286488,美债刮风暴，稳定币却稳了，A股该挑哪类票？把资金流向看明白再说。...,股友5cr2TK,09-05 07:59,1009,0,AIGC
300058,1769286345,美债刮风暴，稳定币却稳了，A股该挑哪类票？把资金流向看明白再说。,股友5cr2TK,09-05 07:56,1384,0,AIGC
300058,1767300242,9-1尾盘,漏鱼丧犬,09-01 03:20,2662,66,AIGC
300058,1767212815,9月主线，农业、煤炭和化工。,股友9Bn0mg,09-01 01:58,72,7,AIGC
300058,1767415021,9.2 早盘预判：润和软件、蓝色光标、透景生命、君正股份、中天科技、亨通光电,心念先生,09-02 01:35,17948,80,AIGC
300058,1769250029,sb掘金喊的越猛彪子涨的越好，我看见的是大涨6个点，为啥是被你砸的呢,股友95229U5V75,09-05 08:25,77,4,AIGC
300058,1769279707,易点天下周五量太大，周一估计很难反包，大概率磨几天。蓝标缺乏指路明灯，周一如何去,骑扬发财得珮柔,09-05 05:32,108,1,AIGC
300058,1769179470,主力资金丨主力逆市大幅抢筹2股,天娱数科资讯,09-04 07:27,8806,5,AIGC
300058,1769268508,这是啥意思,游水小菜鸡,09-05 01:28,1163,2,AIGC
300058,1769280293,科技跟黄金不行了，关注对象到蓝色了，周一美股休息，是否有更多资金过来，期待星期一,股友2W88W57338,09-05 05:45,74,0,AIGC
300058,1769230518,今天很圆满，我飞扬掘金砸了4个点左右吧，月底我会砸到9块，拭目以待，时间验证，我,非杨崛金,09-04 11:53,325,12,AIGC
300058,1769271955,资金流入，下周看涨,乱买乱卖168,09-05 02:43,148,3,AIGC
300058,1769267105,40多万散户的股票，见好就收，周一高开先走一半,炒股换别野,09-05 12:59,87,1,AIGC
300058,1767304347,本散今天卖出智度股份，买进蓝标40手，被套但不慌,股友艾水,09-01 03:31,1780,20,AIGC
300058,1766980053,极限诱空,一代天骄马冬梅,09-01 10:07,40,1,AIGC
300058,1769273711,看评论周五明暗盘进了20亿！也挡不住周一大跌了！哎这个没有办法玩了！为什么都知道,聪明的陶煜淼,09-05 03:22,127,1,AIGC
300058,1769273824,这个月会不会破10你们说,红扑扑得阿童木,09-05 03:24,65,1,AIGC
300058,1769268147,来个涨停吧，拜托,青丝的巢兰,09-05 01:21,43,1,AIGC
300058,1769269247,一周分化后，下周谁更有持续性？三只持仓的关键变化来了,大盘拆解官,09-05 01:45,1173,1,AIGC
300058,1769268626,光标能超过易点领涨吗？,股友8D5691Y707,09-05 01:31,145,3,AIGC
300058,1769272182,蓝色光标、浙文互联两股昨日表现一览。,南岭劲松傲风雪,09-05 02:48,407,0,AIGC
300058,1769271978,晚上隔夜挂单卖出是将今天的学习和反思，转化为明天的行动。,重庆男孩子,09-05 02:44,42,0,AIGC
300058,1760664179,这么多散户，这么多托在唱多，这样的股票会涨才奇怪,气宇不凡的雪璃5,08-18 02:18,39,1,AIGC
300058,1768527481,蓝色光标研报来了,研报前沿_财经,09-03 06:45,4639,21,AIGC
300058,1769270251,去年10月30，12月30日，今年7月30日，我以为应该9月30日才对啊,八哥就八哥,09-05 02:06,56,0,AIGC
300058,1769267143,满仓满融，15.2的本，周五高点没跑。有点撑不住了,真想重生炒股,09-05 01:00,137,3,AIGC
300058,1769268595,光标能超过易点领涨吗？,股友8D5691Y707,09-05 01:30,41,0,AIGC
300058,1769267107,真正的王只有一个，那就是昆仑王，春节前来验证,恋上菩烟,09-05 12:59,199,1,AIGC
300058,1769265096,‼【AGI产业拐点点评：从“模型竞赛”迈向“数字员工”，AI应用进入利润兑现窗口,长盈研究院,09-05 12:18,2153,2,AIGC
300058,1769257134,下周一开盘暴跌，加息跳水，大家快卖,红酒爱上蔓越莓,09-05 10:12,131,4,AIGC
300058,1769262955,坐等周一红包吗,KpCC,09-05 11:40,167,4,AIGC
300058,1769223772,美股也玩软硬跷跷板，昨天AI应用爆发，硬件拉胯，导致今天A股照葫芦画瓢。现在那边,打酱油滴789,09-04 10:54,3720,16,AIGC
300058,1769126426,对蓝色光标我就一个愿想，在这一轮行情里，在涨幅上跑赢一次易点天下，不要做易点的下,控好回撤才是高手,09-04 03:33,462,14,AIGC
300058,1769262924,这个你们应该懂，增加了流动性周一怎么走，大家自己看着办,重仓猛干思密达,09-05 11:40,397,1,AIGC
300058,1769241201,都知道易点天下更强,勇敢的齐铭9,09-05 06:18,51,1,AIGC
300058,1769262523,$蓝色光标(SZ300058)$,韭香久久香,09-05 11:33,665,2,AIGC
300058,1768797137,好事将近！坚持就是胜利！,狂标老祖,09-04 10:31,304,11,AIGC
300058,1769261992,越是怕什么，什么越是涨上天，参考当你的稀土，周一AI应用AI硬件，cpo，半导体,重仓猛干思密达,09-05 11:24,137,0,AIGC
300058,1765165185,明天业绩，盲猜不会大亏钱,股友DbWKQS,08-27 02:13,43,1,AIGC
300058,1769261402,大家都太焦虑了，从美股来看，软件涨跌各有，盘后涨跌也有，总体来说比较平稳，蓝标上,守住纪律最重要,09-05 11:15,81,0,AIGC
300058,1769251591,我飞扬掘金告诉你我是怎么砸盘的，第一波20砸到了11，第二波我打算16砸到9块，,非杨崛金,09-05 08:48,187,4,AIGC
300058,1769260595,你看看黄金的走势就知道了，非农数据不皂假，他美债卖给谁？结果是全世界都看明白了，,重仓猛干思密达,09-05 11:03,164,0,AIGC
300058,1769161217,某些人，该过来道歉了，今天不道歉的话，就拉黑了,真的别急,09-04 05:41,346,12,AIGC
300058,1769256074,九月主线ai应用！再次辉煌！,捉妖大拿,09-05 09:57,213,5,AIGC
300058,1769259036,晚上的隔夜单卖出成交后不要马上看盘，等半小时再处理。,重庆男孩子,09-05 10:40,43,0,AIGC
300058,1769251560,周一反包概率有没有？多大？下跌概率多大？,股友72q23U6963,09-05 08:47,84,1,AIGC
300058,1769252259,稳了周一一字板涨停开启,股友7168o3z861,09-05 08:59,147,2,AIGC
300058,1769258552,怎么这么多阿猫阿狗在分析这个哈哈，反正不是涨就是跌，猜对了就是蒙，猜错了就是不及,妈妈牛来了,09-05 10:33,42,0,AIGC
300058,1769248355,非农数据对应用端影响最大，人家硬件涨，软的就完蛋了,盆满的鱼澔,09-05 08:11,161,6,AIGC
300058,1769244529,我给你们几个时间点，你们自己看我砸的猛不猛就完了，4月20，6月1，7月10，都,非杨崛金,09-05 07:38,179,6,AIGC
300058,1769255057,三启万物还是太牛批了，蓝标高层高瞻远瞩，佩服啊！从现在开始不卖一股，等着蓝标给我,重仓猛干思密达,09-05 09:40,720,6,AIGC
300058,1769242501,下周一弱势走法：全天水下震荡下周一强势走法：开盘后水下震荡，后续直线拉升向上反包,空仓丶最高境界,09-05 07:00,557,4,AIGC
300058,1769257280,在里面亏了30个点了唉,不是落樱,09-05 10:13,41,0,AIGC
300058,1769257090,是AI营销+跨境广告的人气标的，属于AI应用方向。股性活跃，成交量大，很容易跟着,发哥66,09-05 10:11,233,0,AIGC
300058,1769255832,小散们利用周末赶紧找利好发出来，不然下周会很惨的，干巴爹,xhg67ssd,09-05 09:53,46,0,AIGC
300058,1769254485,其他都是勒色，只有标哥才是星辰大海，易点那就是跟风的小弟，世界模型才是具身智能不,重仓猛干思密达,09-05 09:32,114,0,AIGC
300058,1769254138,蓝色光标营销公司更像是高端制造业的“喇叭宣传员”，新能源、高端装备这些钴的下游客,余翔云,09-05 09:26,125,0,AIGC
300058,1769254049,丧彪的散户还是不行，都没有大利好，人气直接被别人干下来了,明天花落谁家,09-05 09:24,51,0,AIGC
300058,1769117254,AI应用，里程碑式拐点来了！,君临财富,09-04 03:15,1455,4,AIGC
300058,1769252944,蓝色光标营销行业的订单多来自新能源、高端装备企业，这些企业的扩产节奏，被上游钴等,红火跳动的心,09-05 09:08,134,0,AIGC
300058,1769243077,美国智库新美国安全中心近日抛出一份极具火药味的报告，公开讨论军事打击中国数据中心,王大鱼,09-05 07:13,169,1,AIGC
300058,1769203825,小非农出来的时候，你们开心的不得了，第二天普跌。大非农出来的时候，你们担心的不得,渔夫观市,09-04 09:36,2159,3,AIGC
300058,1769175915,活跃个股：中际旭创成交174亿元 N华汇换手率96%,中际旭创资讯,09-04 07:04,8827,3,AIGC
300058,1769250269,不要怕，下周硬件只要稳住，软件还能再上一个台阶，看好标哥高开高走,重仓猛干思密达,09-05 08:28,43,0,AIGC
300058,1769250162,老美那边硬件算是稳住了，软件涨跌不一，至少AI的泡沫没破，非农数据皂假的好处可太,重仓猛干思密达,09-05 08:26,116,0,AIGC
300058,1769122264,14.65全部甩干净了，收盘一看，我勒个去不过下周看有机会再低吸回来,打酱油滴789,09-04 03:24,87,1,AIGC
300058,1769249886,sb掘金喊的越猛彪子涨的越好，我看见的是大涨6个点，为啥是被你砸的呢,股友95229U5V75,09-05 08:24,53,0,AIGC
300058,1769129910,昨天收盘时三只票。今天趁早上反弹出了光洋股份和超频三。早上开盘买入大盘股蓝色光标,扬州之明月,09-04 03:43,869,2,AIGC
300058,1769224412,下周能在延续一下吗？换你当龙头,社坛股神纪阿布,09-04 10:57,1603,5,AIGC
300058,1769151796,分享一个重要数据。蓝色光标近期走势震荡，基本面情况稍后发在回帖里，看点不一样的数,暮见归帆,09-04 04:59,469,2,AIGC
300058,1767442962,这个月我飞扬掘金要砸到9元，不服的可以来跟我碰一下。,非杨崛金,09-02 08:43,300,30,AIGC
300058,1769148818,分享一个重要数据。蓝色光标走势及基本面稍后发在回帖，今天看点不一样的数据，取自博,云间寄浮生,09-04 04:46,796,7,AIGC
300058,1769242241,送子弹来了，利润继续加仓,一朝万点红,09-05 06:52,624,2,AIGC
300058,1769243257,什么破烂玩意儿的股票，的,股友3W016186Q1,09-05 07:17,44,0,AIGC
300058,1769243242,不用看别的，就看股吧，看多的多就跌，看空的多就涨,股友3W016186Q1,09-05 07:17,46,0,AIGC
300058,1769241590,九月新主线！,东经西财,09-05 06:31,79,2,AIGC
300058,1769128402,高点到收盘，差了三万块,一朝万点红,09-04 03:38,223,8,AIGC
300058,1769231249,周末美股指数对周一影响很有限，3900点以上的大a不敢冲科技，压力位在那摆着，你,底仓冲冲冲,09-05 12:03,110,1,AIGC
300058,1769218148,出这个官方通报，你是要超越易点天下吗？你跟跌不跟涨，跟涨学跳水？难道周一你要当霸,平步青云步步高38,09-04 10:24,4414,13,AIGC
300058,1769235990,历史上多次出现过,骑扬发财得珮柔,09-05 02:14,1913,4,AIGC
300058,1769239428,福龙马跟德尔股份哪一个卡脖子技术更强一点,清风野鹤闲云,09-05 05:11,54,0,AIGC
300058,1769235225,金健米业厉害，周一涨停！！！！！！！！！,半目之境,09-05 01:31,98,1,AIGC
300058,1769227650,哈哈哈周一涨停了,如日的百胜,09-04 11:22,145,2,AIGC
300058,1769232692,震荡整理。,大青山王全富单身,09-05 12:24,52,0,AIGC
300058,1769205200,两岸猿声啼不住，轻舟已过万重山！,研报前沿_财经,09-04 09:39,129,1,AIGC
300058,1769231151,速来硬件啦哈哈哈,韭菜头号种子,09-05 12:01,49,0,AIGC
300058,1769230513,怕啥今天大资金进场,广东人股神,09-04 11:52,53,0,AIGC
300058,1768899485,午评：午盘资金大变脸！龙头熄火，题材卷土重来，节奏一定要高抛低吸,土土的成之,09-04 12:09,13116,23,AIGC
300058,1769213374,小非农和大非农数据，反正是可以修正，我认为今晚的大非农数据绝b皂假了，预期的5.,重仓猛干思密达,09-04 10:05,282,2,AIGC
300058,1769213514,这几天没更新，今天刚从医院回来：持仓已经全部处理，下周重新开始,吴见趋势,09-04 10:05,1248,3,AIGC
300058,1769229395,//@股友1137P28Z07:有逻辑，不止讲结果，学到了,股友619d21802c,09-04 11:39,251,0,AIGC
300058,1769228607,不用看美股了，我们这边科技已废,有毅力的韵爱乐20,09-04 11:31,50,0,AIGC
300058,1769228369,美股跌了，周一这货肯定跟跌。哎，今天卖少了,我家的狗叫蛋黄,09-04 11:28,56,0,AIGC
300058,1769096962,OpenAI宣告“欢迎来到AGI时代” A股为何先炒AI应用？,南财小榴莲,09-04 02:53,1390,2,AIGC
300058,1769226484,美股硬件涨了10个点了，软件又养胃了,小米粒32,09-04 11:12,64,0,AIGC
300058,1769221998,非农一出，结合老美软件一跌，哦豁，周一放我出去十个点勇敢追，今天真是,ST润微,09-04 10:43,97,1,AIGC
300058,1769218669,放心，今晚美股崩不了，你看看英伟达还在创新高，谷歌Meta跟涨，这波特朗普画k线,重仓猛干思密达,09-04 10:27,321,3,AIGC
300058,1769223033,套了80个亿,仪表的胥茜,09-04 10:49,41,0,AIGC
300058,1769222377,下周一13.2又可以接回来了,书声的贝瑛,09-04 10:45,48,0,AIGC
300058,1769221112,传媒方向获资金青睐天娱数科吸金超15亿元,风口前瞻,09-04 10:39,6898,0,AIGC
300058,1769177534,15买入账户成功又一次腰斩想结束了,小韭菜罢了,09-04 07:14,642,15,AIGC
300058,1769219598,啥小飞龙大飞龙关你们屁事啊一天天的,兔比浪啵万,09-04 10:31,40,0,AIGC
300058,1769218504,这票有意思，推荐芒果超媒也顺便地它作为参照物带了一遍！,泰森格斗3,09-04 10:26,61,0,AIGC
300058,1769214021,中国船舶，下周主升开始,基民35c9q27970,09-04 10:07,83,1,AIGC
300058,1769215883,硬科技大反弹,股市掘金007,09-04 10:15,46,0,AIGC
300058,1769212594,散户是真多呀，不到六个点，人气就飙到前十了,开朗的南宫淼洋,09-04 10:02,79,2,AIGC
300058,1769184718,欣姐复盘 |《市场突然换了玩法，今天下午这一幕值得记住》,欣姐论市,09-04 08:03,917,9,AIGC
300058,1769188196,AI应用相关概念梳理,大雕带你飞,09-04 08:25,24743,3,AIGC
300058,1769211444,今天有多少人以为要涨停冲进去了，周一低开五个点这八十亿资金一锅端呀！毕竟前期高位,决战于千里之外8,09-04 09:58,136,1,AIGC
300058,1769203015,大非农数据出来，大超预期的5.8万，翻了3倍，16.2万，股市暴涨，黄金暴跌,重仓猛干思密达,09-04 09:34,182,2,AIGC
300058,1769134099,12个点不卖，7个点卖了，真服了，眼泪都流出来了,股友m79153q600,09-04 03:54,287,14,AIGC
300058,1769207824,早上跑13个点咋就不再拉下，让我回本啊,安谧的谷昕,09-04 09:47,68,2,AIGC
300058,1769194946,早上还以为捡到宝了直接奔20cm，怎么办？挂在山顶了，周一科技股要麻烦了。,股友1a80F37679,09-04 08:56,135,2,AIGC
300058,1752563758,温柔吸点筹码,伯克希尔大师,07-31 11:03,496,18,AIGC
300058,1769199848,下周一开盘一个低开，今天冲进去的又挂在树上了,灿烂gg,09-04 09:20,77,1,AIGC
300058,1769207039,被挂在山尖尖，要挂我好久才能回本？,基民F098I36932,09-04 09:44,48,0,AIGC
300058,1769143649,14元卖了，下周13.3接回,严守三段式操作法,09-04 04:26,121,4,AIGC
300058,1769184511,敢问阁下如何应对,富州大道赖方侠,09-04 08:01,1168,14,AIGC
300058,1769172897,这个票上次拉涨停板的时候就进来了，体验感还可以。蓝色光标也做了了好几次了，放这么,澎湃的秋月,09-04 06:46,498,5,AIGC
300058,1769202178,它这算是胎死腹中了，没有势了。,股友0n05710f23,09-04 09:31,46,0,AIGC
300058,1769201388,A股主力抢筹十大强股中国船舶，第一，主力净买入20.4亿，大涨9.18%，军工天娱数科，第二，主力净买入15.8亿，,古事多多,09-04 09:28,2104,0,AIGC
300058,1769197614,星期一有希望解套吗,有事好,09-04 09:09,1279,4,AIGC
300058,1769191552,黄金瀑布，精彩，美国佬要加息了,重仓猛干思密达,09-04 08:41,489,1,AIGC
300058,1769140533,2026年9月4日｜A股成交额TOP30个股复盘分享,沧海一粟0927,09-04 04:14,486,2,AIGC
300058,1768778934,卖了,八方来财小富婆,09-04 10:21,105,3,AIGC
300058,1769198025,下周不会被打回原形吧里,一路常牛,09-04 09:11,69,2,AIGC
300058,1769198182,太牛了，人气,股友75221q22u2,09-04 09:12,50,0,AIGC
300058,1769197459,这人气，含散量杠杠的,夕阳下的风,09-04 09:08,49,0,AIGC
300058,1769049551,14.80清仓，现在无股一身轻，终于可以好好的过周末了。,陈大侠论股,09-04 02:30,441,15,AIGC
300058,1769197032,要不了一年科技股将一地鸡毛？整个舆论导向是去接盘高高在上，获利颇丰的高科技股科创,价值洼地工程师,09-04 09:06,130,0,AIGC
300058,1769192469,非农超预期加息概率变大科技股承压AI应用影响大不大,莎莎是个大富翁,09-04 08:45,102,2,AIGC
300058,1769196050,不是出利好了吗？有用吗,股友650R61e282,09-04 09:02,49,0,AIGC
300058,1769194301,我标这人气嘎嘎旺,大蒋蒋,09-04 08:53,55,1,AIGC
300058,1769193735,可别这个那个的了，咱们吧，看的准的就是@真的别急，这货小技术可以，这个线那个线，,丰丰丰丰丰,09-04 08:50,77,2,AIGC
300058,1769189227,下周一跌停？,股友32f83A9577,09-04 08:31,87,2,AIGC
300058,1769180665,周一应该会惯性上涨,赚到没朋友Vying,09-04 07:34,433,5,AIGC
300058,1765961640,08.28交易记录及周评,金石未开,08-28 07:17,5314,94,AIGC
300058,1768813580,算了先出了，今晚大非农铁定出幺蛾子！下周一再回来！祝留下的发财！,股友gjB66T,09-04 10:41,63,2,AIGC
300058,1769123305,直接资金分析，今天早盘9点42分，到收盘，这个位置全部都是没赚钱的，成交77亿，,雷豪赚神,09-04 03:26,1215,12,AIGC
300058,1769192471,下周一完了！,xfeng99990,09-04 08:45,36,0,AIGC
300058,1769163239,今天官宣的消息，这应该算是大利好吧，不知周一是否能有大阳。,超JUE,09-04 05:50,1214,10,AIGC
300058,1769189362,飞扬你就别分析了，水平又差,重仓猛干思密达,09-04 08:32,45,0,AIGC
300058,1769158102,工信部印发支持人工智能中小企业。算不算大利好？,红了请涨停,09-04 05:27,203,9,AIGC
300058,1769179118,14.5清仓春节到现在，持有8个月，痛苦8个月，今天割肉清仓，祝留下的兄弟姐妹们,木易老生,09-04 07:24,193,4,AIGC
300058,1769179862,这票比易点天下差太多了,短线登徒子,09-04 07:29,62,1,AIGC
300058,1769170847,这票今天分明可以打板，但冲到15冲不上去了，几个意思，倒车接人？它不是菩萨，但是,如是我闻1547,09-04 06:32,169,2,AIGC
300058,1727991081,920304迪尔化工6月18日及后续走势分析:结合贴再跟你们说下怎么抄底，这票是,健康之果果,06-17 11:26,2663,18,AIGC
300058,1769182853,科创50暴跌，科技股还有希望吗？下周方向在这！,财经无敌哥,09-04 07:50,5850,0,AIGC
300058,1769169651,记录九月挑战计划2026-09-4星期五初始本金30万持有买入：易点天下目前+4,股风qiang600698,09-04 06:25,443,1,AIGC
300058,1769178153,9月4号，情绪人气榜推演,龙哥守波段,09-04 07:19,1731,3,AIGC
300058,1769159198,利好来了，看来真的要起飞了，周一涨停封死,富州大道赖方侠,09-04 05:32,447,8,AIGC
300058,1769180375,9月4日热门股整理及点评！,趋势熊饱饱,09-04 07:33,424,0,AIGC
300058,1769170192,感谢主力让我解套，MMP，拿我米去喝药,基民3910T970t7,09-04 06:28,37,0,AIGC
300058,1769179289,满仓猛干,追高立顶王,09-04 07:26,42,0,AIGC
300058,1769178109,前些天有人市场没方向，是走是留自己决定，我格局几天，成功把利润输没,股友7359C030M9,09-04 07:18,43,0,AIGC
300058,1769178081,早点吃饭。发评论干嘛呢，唱多唱空都无法预测未来走势,红酒爱上蔓越莓,09-04 07:18,44,0,AIGC
300058,1769176627,尾盘30分钟暴力抢筹！大盘走弱它逆势爆买，无视周末不确定性，10只个股主力净流入,潮汕婷姐,09-04 07:09,780,1,AIGC
300058,1769171243,平潭发展首板涨停！别光顾着高兴，下周这一步才决定是肉是面,澄姐观周期,09-04 06:34,847,2,AIGC
300058,1769176096,涨6%个点不到人气这么高，果然家门们太多,明天花落谁家,09-04 07:06,41,0,AIGC
300058,1769121418,今天的罪魁祸首，蓝色光标，早晨这么强劲的大盘，广告营销，传媒，AI应用，人家易点,股市牛忙,09-04 03:22,709,10,AIGC
300058,1769175792,大事不好，热度太高了，下周一危险，大热不好，赶快把人气弄下来，快下来,红酒爱上蔓越莓,09-04 07:04,45,0,AIGC
300058,1769120424,主力抢筹与出逃2026.9.4周五收盘数据#主力资金#净流入#收盘数据,投研棱镜,09-04 03:20,84240,7,AIGC
300058,1769129674,昨天下午国家广电局召开会议，表扬芒果超媒制作《后西游红》成功并支持A1长剧的发展,泰森格斗3,09-04 03:42,468,5,AIGC
300058,1769149944,主力资金连续4天净流出,中国船舶资讯,09-04 04:51,1871,1,AIGC
300058,1769174621,领教了？发套,宅38,09-04 06:57,36,0,AIGC
300058,1769174416,把不确定交给时间，把确定写在晚上隔夜挂单卖出里，这是成熟交易者的夜生活。,重庆男孩子,09-04 06:55,44,0,AIGC
300058,1769173022,幸好周一尾盘切到易点天下了，今天吃了20厘米跑了，爽！丧彪这货拿了一个月，涨是涨,小卡洛咪,09-04 06:46,68,0,AIGC
300058,1769171301,上月融资净偿还63236.5823万元。,股友11632M2a03,09-04 06:35,180,3,AIGC
300058,1769172049,今天14元建仓，很悬一点信心没有，一日游吧，周一破五日线1333，一仓不留,如是我闻1547,09-04 06:40,53,0,AIGC
300058,1769171675,收盘剩几毛，星期一不快点跑，就白玩,股友Y83106U309,09-04 06:37,38,0,AIGC
300058,1752375526,成功突破20均线概率大，12.50买入半仓！,时来运转四叶草,07-31 09:37,1640,40,AIGC
300058,1769171596,打这票的老伙计还有几个？出来交流一下，我是6月23号15.71元清仓的，建仓是1,如是我闻1547,09-04 06:37,44,0,AIGC
300058,1768900019,你，是真不行，还是装不行？俺可被你晃迷糊了！你，已进入俺法眼！看你表现。。,信佛的K线大师,09-04 12:11,405,8,AIGC
300058,1769170516,我觉得今天主力吃了不少货，下周开盘肯定要拉升的,乱买乱卖168,09-04 06:31,45,1,AIGC
300058,1769169693,这票老情人了，上波在科翔没仓没参与，今天14元回归,如是我闻1547,09-04 06:25,34,0,AIGC
300058,1769167605,各位下周一怎么看低开还是高开今天被埋进多少散户,乘风破浪866,09-04 06:13,61,2,AIGC
300058,1769155722,数据核实清楚了。你这个反问其实抓到了关键——政策的“被培育对象”和“受益者”是两,王大鱼,09-04 05:16,187,1,AIGC
300058,1768491339,明天不得了了，大肉，恭喜今天上车的同仁,真的别急,09-03 04:07,2365,48,AIGC
300058,1769166276,科技与消费的双向奔赴！蓝光、紫光、金健米业的后续风向怎么看？,大盘拆解官,09-04 06:06,532,1,AIGC
300058,1769130614,周五收评；赤天化，蓝色光标，华森制药,牡丹亭叶哥,09-04 03:45,2780,5,AIGC
300058,1768891993,午评；蓝色光标，华森制药，三变科技,牡丹亭叶哥,09-04 11:45,1619,3,AIGC
300058,1769167495,9月4日利好利空晚报|A股放量冲高回落，农业船舶板块走强,SCCM,09-04 06:13,255,0,AIGC
300058,1769142199,资金风向标 | 中国船舶获资金净流入超20亿元,中国船舶资讯,09-04 04:21,3502,8,AIGC
300058,1769162697,格局不了一点，一次像样的反弹都没，失望离场,CJ皓,09-04 05:47,205,2,AIGC
300058,1769139551,0904晚评复盘：蓝色光标、生益科技,沉浮gu狼,09-04 04:11,524,1,AIGC
300058,1769163340,排名干到第七了今晚看美股美股只要红周一吃肉,盈利百分之2,09-04 05:51,130,4,AIGC
300058,1768891824,大家上午好，今日实盘打卡！继续拿着，上午保持原有仓位，没有买入新标的个人实盘记录,小李捉妖,09-04 11:44,533,3,AIGC
300058,1769152986,蓝标大哥不封板，小弟易点天下封了也得开，整个板块看蓝标脸色。,丰丰丰丰丰,09-04 05:04,78,3,AIGC
300058,1769155610,利好来了！蓝色光标是收益方！,王大鱼,09-04 05:15,198,3,AIGC
