stock_code,post_id,title,author,date,reads,replies,sector,stock_name,sector_name,title_clean,title_segmented,sentiment,sentiment_score
300624,1766778365,有点子期待湖南卫视今晚的情况，这个可是黄金档啊，第一次给了AI长剧吧,放开思路,08-31 08:05,60,0,AIGC,万兴科技,AIGC创意,有点子期待湖南卫视今晚的情况，这个可是黄金档啊，第一次给了AI长剧吧,点子 期待 湖南卫视 今晚 情况 这个 可是 黄金档 第一次 AI 长剧,正面,1.0
300624,1766746738,传媒和算力，两手抓,大A热点投研,08-31 05:46,763,1,AIGC,万兴科技,AIGC创意,传媒和算力，两手抓,传媒 算力 两手抓,中性,0.0
300624,1766773028,都给我压上去，9月就是AI影视月，一部后西游记，就是今年AI应用尤其是影视领域的,举世无双的小枇杷,08-31 07:38,74,0,AIGC,万兴科技,AIGC创意,都给我压上去，9月就是AI影视月，一部后西游记，就是今年AI应用尤其是影视领域的,上去 就是 AI 影视 一部 西游记 就是 今年 AI 应用 尤其 影视 领域,正面,1.0
300624,1766749041,今年跌成这样了，再来三个20cm才能解套,绿动西,08-31 05:53,47,1,AIGC,万兴科技,AIGC创意,今年跌成这样了，再来三个20cm才能解套,今年 跌成 这样 三个 20cm 才能 解套,负面,-1.0
300624,1766771385,后西游记的AI剧都是长剧啊，几十分钟，有了湖南卫视背书，谁敢说AI影视空间不大？,注定的你我,08-31 07:30,78,0,AIGC,万兴科技,AIGC创意,后西游记的AI剧都是长剧啊，几十分钟，有了湖南卫视背书，谁敢说AI影视空间不大？,西游记 AI 剧都 长剧 几十分钟 湖南卫视 背书 AI 影视 空间,正面,0.3333
300624,1766770037,问了AI，万兴好多AI影视产品都支持4K啊,千夏岛,08-31 07:24,42,0,AIGC,万兴科技,AIGC创意,问了AI，万兴好多AI影视产品都支持4K啊,AI 万兴 好多 AI 影视 产品 支持 4K,正面,1.0
300624,1766766936,后西游记还挺好看，现在AI已经进化成这样了,股友030291n07Q,08-31 07:10,35,0,AIGC,万兴科技,AIGC创意,后西游记还挺好看，现在AI已经进化成这样了,西游记 好看 现在 AI 已经 进化 这样,正面,1.0
300624,1766762308,说真的，剧情不剧情，好看不好看，其实并不重要，最重要的是Ai剧历史上第一次上电视,盆满成章得嫦娥,08-31 06:49,370,0,AIGC,万兴科技,AIGC创意,说真的，剧情不剧情，好看不好看，其实并不重要，最重要的是Ai剧历史上第一次上电视,说真的 剧情 剧情 好看 好看 重要 重要 Ai 历史 第一次 电视,正面,1.0
300624,1766651154,如果AIGC爆发AI应用一定会让万兴科技飞起来，这是股性活跃资金炒作股,n1433126282a1b92,08-31 02:40,317,1,AIGC,万兴科技,AIGC创意,如果AIGC爆发AI应用一定会让万兴科技飞起来，这是股性活跃资金炒作股,AIGC 爆发 AI 应用 一定 万兴 科技 起来 这是 股性 活跃 资金 炒作,正面,1.0
300624,1766751928,当年的aigc龙头股，如今沦为跟风的了,儿女的濮籣,08-31 06:05,38,1,AIGC,万兴科技,AIGC创意,当年的aigc龙头股，如今沦为跟风的了,当年 aigc 龙头股 如今 沦为 跟风,正面,1.0
300624,1766737804,这股今天看着表现不错，比昆仑都强，但是我总感觉他明天（相对）会弱，因为它都没有缓,爱吃加底料火锅,08-31 05:12,273,2,AIGC,万兴科技,AIGC创意,这股今天看着表现不错，比昆仑都强，但是我总感觉他明天（相对）会弱，因为它都没有缓,看着 表现 不错 昆仑 相对 会弱 没有,中性,0.0
300624,1766751793,烂庄烂股烂公司烂老板,太兵老舅,08-31 06:04,27,0,AIGC,万兴科技,AIGC创意,烂庄烂股烂公司烂老板,庄烂 股烂 老板,中性,0.0
300624,1766748958,汇正财经：AI视频商业化验证期来临,汇正财经,08-31 05:53,313,0,AIGC,万兴科技,AIGC创意,汇正财经：AI视频商业化验证期来临,汇正 财经 AI 视频 商业化 验证 来临,正面,1.0
300624,1766724232,AI应用登月时刻！“猴哥”出手，概念股20CM涨停！创业板人工智能ETF（159363）标的指数涨超2%,ETF风向标,08-31 04:26,922,1,AIGC,万兴科技,AIGC创意,AI应用登月时刻！“猴哥”出手，概念股20CM涨停！创业板人工智能ETF（159363）标的指数涨超2%,AI 应用 登月 时刻 猴哥 出手 概念股 20CM 涨停 创业板 人工智能 ETF 159363 标的 指数 涨超 2%,正面,1.0
300624,1766741404,boll中轨都没过。还要涨几天吧。,永安小散户,08-31 05:26,42,0,AIGC,万兴科技,AIGC创意,boll中轨都没过。还要涨几天吧。,boll 中轨 没过 还要 几天,正面,1.0
300624,1766739747,利好兑现。靠蹭流量就是一日游。,雷厉风行的贺扬辰,08-31 05:19,34,0,AIGC,万兴科技,AIGC创意,利好兑现。靠蹭流量就是一日游。,利好 兑现 流量 就是 一日游,正面,1.0
300624,1766737196,兄弟们不管好不好看，都去看看后西游记！,轩昂的闻昇,08-31 05:10,30,0,AIGC,万兴科技,AIGC创意,兄弟们不管好不好看，都去看看后西游记！,兄弟 不管 好不好 看看 西游记,中性,0.0
300624,1763849051,哈哈吓唬人的,小名叫跟随,08-25 01:15,32,1,AIGC,万兴科技,AIGC创意,哈哈吓唬人的,哈哈 吓唬人,中性,0.0
300624,1766729197,今晚《后西游记》如果播出后画面精美、叙事完整、收视及口碑明显超预期，#那么市场交,长盈研究院,08-31 04:43,856,0,AIGC,万兴科技,AIGC创意,今晚《后西游记》如果播出后画面精美、叙事完整、收视及口碑明显超预期，#那么市场交,今晚 西游记 播出 画面 精美 叙事 完整 收视 口碑 明显 预期 那么 市场,正面,1.0
300624,1766551463,51.44对子顶,股友O0wUsH,08-31 01:25,100,6,AIGC,万兴科技,AIGC创意,51.44对子顶,51.44 对子,中性,0.0
300624,1766695775,后西游记》全程由字节Seedance2.0/2.5提供AI视频技术支持，无真人演,盆满成章得嫦娥,08-31 03:18,1998,2,AIGC,万兴科技,AIGC创意,后西游记》全程由字节Seedance2.0/2.5提供AI视频技术支持，无真人演,西游记 全程 字节 Seedance2.0 2.5 提供 AI 视频 技术支持 真人,正面,1.0
300624,1766721777,《后西游记》今晚开播，反响好的话明天还要大涨,股友030291n07Q,08-31 04:18,45,0,AIGC,万兴科技,AIGC创意,《后西游记》今晚开播，反响好的话明天还要大涨,西游记 今晚 开播 反响 的话 还要 大涨,正面,1.0
300624,1766707057,这会大家发现万兴的价值了吧,秀逗的脑壳子,08-31 03:39,40,0,AIGC,万兴科技,AIGC创意,这会大家发现万兴的价值了吧,这会 大家 发现 万兴 价值,中性,0.0
300624,1766706857,首部AI长剧后西游记上线芒果TV，利好万兴,基民283i7312W5,08-31 03:39,47,0,AIGC,万兴科技,AIGC创意,首部AI长剧后西游记上线芒果TV，利好万兴,首部 AI 长剧 西游记 上线 芒果 TV 利好 万兴,正面,1.0
300624,1766588267,51减仓了，你唉咋的就咋的，跌下去就加回来，呵呵,没有退路可烟,08-31 01:54,47,1,AIGC,万兴科技,AIGC创意,51减仓了，你唉咋的就咋的，跌下去就加回来，呵呵,51 减仓 跌下去 加回来 呵呵,负面,-1.0
300624,1766693814,明天62.28,恋上菩烟,08-31 03:15,32,0,AIGC,万兴科技,AIGC创意,明天62.28,62.28,中性,0.0
300624,1766689931,兄弟们没事去看后西游记传，拉一拉收视率，能多红几天,股友30L7R05851,08-31 03:10,27,0,AIGC,万兴科技,AIGC创意,兄弟们没事去看后西游记传，拉一拉收视率，能多红几天,兄弟 没事 西游记 拉一拉 收视率 能多红 几天,中性,0.0
300624,1766667055,量能跟不上，这个量，这个涨幅。明天又是大低开,雷厉风行的贺扬辰,08-31 02:51,29,1,AIGC,万兴科技,AIGC创意,量能跟不上，这个量，这个涨幅。明天又是大低开,跟不上 这个 这个 涨幅 低开,正面,1.0
300624,1766622766,中文在线是龙一，这个不太行,简单的阳光,08-31 02:22,59,1,AIGC,万兴科技,AIGC创意,中文在线是龙一，这个不太行,中文 在线 这个 太行,中性,0.0
300624,1766634413,软件有表现了,青峰剑剑剑锋青,08-31 02:30,32,0,AIGC,万兴科技,AIGC创意,软件有表现了,软件 表现,中性,0.0
300624,1766630652,卧槽，卖飞了,一股清流向西去,08-31 02:27,28,0,AIGC,万兴科技,AIGC创意,卧槽，卖飞了,卧槽 卖飞,负面,-1.0
300624,1766622448,你要的大阳线来了横有多长竖有多高,我自横刀向天笑3,08-31 02:22,27,0,AIGC,万兴科技,AIGC创意,你要的大阳线来了横有多长竖有多高,大阳线 多长 竖有,中性,0.0
300624,1766613402,这种杂毛资金都不进了,别忘了我说过,08-31 02:15,33,1,AIGC,万兴科技,AIGC创意,这种杂毛资金都不进了,这种 杂毛 资金 不进,中性,0.0
300624,1766605207,厂一个，回本我给你送点筹码,接盘侠曹孟德,08-31 02:08,28,0,AIGC,万兴科技,AIGC创意,厂一个，回本我给你送点筹码,回本 送点 筹码,中性,0.0
300624,1766596943,最惨的一个没戏,别忘了我说过,08-31 02:01,26,0,AIGC,万兴科技,AIGC创意,最惨的一个没戏,最惨 没戏,中性,0.0
300624,1766574358,以前是龙头。现在是蛇尾。量化套人股,雷厉风行的贺扬辰,08-31 01:43,30,1,AIGC,万兴科技,AIGC创意,以前是龙头。现在是蛇尾。量化套人股,以前 龙头 现在 蛇尾 量化 套人股,正面,1.0
300624,1766581456,要不要这么垃圾啊,基民I9397155E2,08-31 01:49,23,0,AIGC,万兴科技,AIGC创意,要不要这么垃圾啊,不要 这么 垃圾,中性,0.0
300624,1766578193,放着德才，掌阅，中文，华策，昆仑不买，买了,盆满成章得嫦娥,08-31 01:46,34,0,AIGC,万兴科技,AIGC创意,放着德才，掌阅，中文，华策，昆仑不买，买了,放着 德才 掌阅 中文 华策 昆仑 不买,中性,0.0
300624,1766547590,56.66这不涨停一个？隔壁涨停价48.48太不吉利了,每天都梭哈,08-31 01:22,48,2,AIGC,万兴科技,AIGC创意,56.66这不涨停一个？隔壁涨停价48.48太不吉利了,56.66 涨停 隔壁 涨停 48.48 吉利,正面,1.0
300624,1766564039,不知道为什么？每次股吧热闹非凡必跌,爱江山要会捐,08-31 01:35,29,0,AIGC,万兴科技,AIGC创意,不知道为什么？每次股吧热闹非凡必跌,知道 每次 热闹非凡 必跌,负面,-1.0
300624,1766559935,这家伙真的一点冲击力没有。,深沉的冉麦克,08-31 01:32,31,0,AIGC,万兴科技,AIGC创意,这家伙真的一点冲击力没有。,家伙 一点 冲击力 没有,正面,1.0
300624,1766556481,一堆散户接盘。,雷厉风行的贺扬辰,08-31 01:29,18,0,AIGC,万兴科技,AIGC创意,一堆散户接盘。,一堆 散户 接盘,中性,0.0
300624,1766556263,华策都快20厘米了,我自横刀向天笑3,08-31 01:29,29,0,AIGC,万兴科技,AIGC创意,华策都快20厘米了,华策 20 厘米,中性,0.0
300624,1766551117,起飞人工智能,干活的固话9513,08-31 01:25,26,0,AIGC,万兴科技,AIGC创意,起飞人工智能,起飞 人工智能,正面,1.0
300624,1766548311,卖飞了卧槽！,粮满囤L,08-31 01:23,29,0,AIGC,万兴科技,AIGC创意,卖飞了卧槽！,卖飞 卧槽,负面,-1.0
300624,1765874761,本人万兴操作也神了、高买底卖、追涨杀跌,安静从容dxsy,08-28 03:02,121,3,AIGC,万兴科技,AIGC创意,本人万兴操作也神了、高买底卖、追涨杀跌,本人 万兴 操作 高买底 追涨杀跌,负面,-0.5
300624,1766543667,再次提醒，别瞎动，别瞎做T！,端庄大气的潘南,08-31 01:19,31,0,AIGC,万兴科技,AIGC创意,再次提醒，别瞎动，别瞎做T！,再次 提醒 别瞎动,中性,0.0
300624,1766543547,那个基人，砸1700多手,回本再翻倍,08-31 01:18,25,0,AIGC,万兴科技,AIGC创意,那个基人，砸1700多手,那个 基人 1700 多手,负面,-1.0
300624,1766539955,好穷的庄呀,亏完回家种番薯,08-31 01:16,31,0,AIGC,万兴科技,AIGC创意,好穷的庄呀,好穷,中性,0.0
300624,1766537981,50追进来，就等拉升了,超级电车,08-31 01:14,30,0,AIGC,万兴科技,AIGC创意,50追进来，就等拉升了,50 追进来 拉升,正面,1.0
300624,1766537105,在我的成本线上下浮动，不知道该卖不,关灯吃粉,08-31 01:13,27,0,AIGC,万兴科技,AIGC创意,在我的成本线上下浮动，不知道该卖不,成本 上下 浮动 知道,负面,-1.0
300624,1766536972,哈哈哈哈,小名叫跟随,08-31 01:13,20,0,AIGC,万兴科技,AIGC创意,哈哈哈哈,哈哈哈哈,中性,0.0
300624,1766535810,假的不用看都是假的,别忘了我说过,08-31 01:12,20,0,AIGC,万兴科技,AIGC创意,假的不用看都是假的,不用,中性,0.0
300624,1766533963,看看中文在线，再看看你,新韭888,08-31 01:11,33,0,AIGC,万兴科技,AIGC创意,看看中文在线，再看看你,看看 中文 在线 看看,中性,0.0
300624,1766531191,卖吧卖飞，会卖飞的,盆满成章得嫦娥,08-31 01:09,20,0,AIGC,万兴科技,AIGC创意,卖吧卖飞，会卖飞的,会卖,负面,-1.0
300624,1766528965,很久没有20cm了,涟涟怡,08-31 01:07,26,0,AIGC,万兴科技,AIGC创意,很久没有20cm了,很久没 20cm,中性,0.0
300624,1766528513,业绩这么差还涨啥呀,万兴科技马国成,08-31 01:07,26,0,AIGC,万兴科技,AIGC创意,业绩这么差还涨啥呀,业绩 这么,正面,1.0
300624,1766514491,下午涨停，所以我开盘就要来梭哈,黄金河流进我仓,08-31 12:49,36,0,AIGC,万兴科技,AIGC创意,下午涨停，所以我开盘就要来梭哈,下午 涨停 开盘 就要 梭哈,正面,0.3333
300624,1766462563,‼【AI长剧产业化拐点：Seedance打开内容生产新周期，四大方向值得关注】事,风口研究所,08-31 11:16,293,1,AIGC,万兴科技,AIGC创意,‼【AI长剧产业化拐点：Seedance打开内容生产新周期，四大方向值得关注】事,AI 长剧 产业化 拐点 Seedance 打开 内容 生产 周期 四大 方向 值得 关注,正面,1.0
300624,1766463976,‼【AI长剧产业化拐点：Seedance打开内容生产新周期，四大方向值得关注】事,大A热点投研,08-31 11:17,1086,2,AIGC,万兴科技,AIGC创意,‼【AI长剧产业化拐点：Seedance打开内容生产新周期，四大方向值得关注】事,AI 长剧 产业化 拐点 Seedance 打开 内容 生产 周期 四大 方向 值得 关注,正面,1.0
300624,1766491777,板块底部，后西游记刺激，筹码结构也不错，看波段反弹,璃月濡,08-31 11:48,50,0,AIGC,万兴科技,AIGC创意,板块底部，后西游记刺激，筹码结构也不错，看波段反弹,板块 底部 西游记 刺激 筹码 结构 不错 波段 反弹,正面,1.0
300624,1766481467,纯AIGC制作上湖南卫视，这也算是头一遭了，AI视频不得表现下,股友5HE6201380,08-31 11:32,42,0,AIGC,万兴科技,AIGC创意,纯AIGC制作上湖南卫视，这也算是头一遭了，AI视频不得表现下,AIGC 制作 湖南卫视 算是 一遭 AI 视频 不得 表现,正面,0.5
300624,1766456876,AI影视这下要来一波了吧,天岸做客,08-31 11:12,45,1,AIGC,万兴科技,AIGC创意,AI影视这下要来一波了吧,AI 影视 这下 一波,中性,0.0
300624,1766461199,后西游记三个接入点，掌阅科技，德才股份，万兴科技，涨停两个，就你最拉胯,盆满成章得嫦娥,08-31 11:15,89,0,AIGC,万兴科技,AIGC创意,后西游记三个接入点，掌阅科技，德才股份，万兴科技，涨停两个，就你最拉胯,西游记 三个 接入点 掌阅 科技 德才 股份 万兴 科技 涨停 两个,正面,1.0
300624,1766447635,AI应用就是缺一个火星，后西游记会是这个火星吗,秀逗的脑壳子,08-31 11:04,39,1,AIGC,万兴科技,AIGC创意,AI应用就是缺一个火星，后西游记会是这个火星吗,AI 应用 就是 火星 西游记 这个 火星,正面,1.0
300624,1766420525,涨的时候涨最少，跌的时候，跌的时候跌最多,基民861658ZN61,08-31 10:46,27,1,AIGC,万兴科技,AIGC创意,涨的时候涨最少，跌的时候，跌的时候跌最多,最少,负面,-0.5
300058,1769343557,早评：蓝色光标,长春路老俊,09-07 06:00,2636,5,AIGC,蓝色光标,AIGC创意,早评：蓝色光标,早评 蓝色 光标,中性,0.0
300058,1769369975,还有散户在叫涨停，就知道这股早跌回10元,还亏2个亿,09-07 08:37,46,4,AIGC,蓝色光标,AIGC创意,还有散户在叫涨停，就知道这股早跌回10元,还有 散户 涨停 知道 这股 10,中性,0.0
300058,1769371780,瑟瑟发抖，怎么这么多喊涨停的,超短玩家,09-07 08:47,37,3,AIGC,蓝色光标,AIGC创意,瑟瑟发抖，怎么这么多喊涨停的,瑟瑟 发抖 这么 多喊 涨停,正面,1.0
300058,1769362996,外围消息催化下，早盘坚持只低吸不追高的复盘思考,暮市寻机,09-07 07:33,828,14,AIGC,蓝色光标,AIGC创意,外围消息催化下，早盘坚持只低吸不追高的复盘思考,外围 消息 催化 早盘 坚持 追高 复盘 思考,中性,0.0
300058,1769369443,有没有可能涨停开盘,青丝的巢兰,09-07 08:34,46,2,AIGC,蓝色光标,AIGC创意,有没有可能涨停开盘,有没有 涨停 开盘,正面,1.0
300058,1769373187,日韩高开了，大A能不能给点儿力？别一直低走行吗,股友l5o1910306,09-07 08:55,11,0,AIGC,蓝色光标,AIGC创意,日韩高开了，大A能不能给点儿力？别一直低走行吗,韩高开 不能 点儿 一直 走行,中性,0.0
300058,1769372860,一部AI长剧改写了赛道投资逻辑|ETF风向标,华夏ETF君,09-07 08:53,39,0,AIGC,蓝色光标,AIGC创意,一部AI长剧改写了赛道投资逻辑|ETF风向标,一部 AI 长剧 改写 赛道 投资 逻辑 ETF 风向标,正面,1.0
300058,1769372274,又是涨停的一天,岭南钢铁侠,09-07 08:49,30,1,AIGC,蓝色光标,AIGC创意,又是涨停的一天,涨停 一天,正面,1.0
300058,1769369856,各路大神，集中唱多喊涨停，开盘前，集中发帖.各种臆想，各种沾边的，都可以发出来.,主力让我改个名,09-07 08:36,60,3,AIGC,蓝色光标,AIGC创意,各路大神，集中唱多喊涨停，开盘前，集中发帖.各种臆想，各种沾边的，都可以发出来.,各路 大神 集中 涨停 开盘 集中 发帖 各种 臆想 各种 沾边 发出,正面,1.0
300058,1769362139,9.7盘前梳理｜周末三件大事，震荡市只低吸不追高,老灯看趋势,09-07 07:17,477,5,AIGC,蓝色光标,AIGC创意,9.7盘前梳理｜周末三件大事，震荡市只低吸不追高,9.7 盘前 梳理 周末 三件 大事 震荡 追高,正面,1.0
300058,1769370881,这么多小文章，今天完蛋了,爱吃白花菜,09-07 08:42,32,1,AIGC,蓝色光标,AIGC创意,这么多小文章，今天完蛋了,这么 文章 完蛋,负面,-1.0
300058,1768753522,目前只用300个操作了第19天，做到一年翻倍增长，大家做个见证。开盘竞价非常不好,趋势老哥V,09-04 10:08,1266,54,AIGC,蓝色光标,AIGC创意,目前只用300个操作了第19天，做到一年翻倍增长，大家做个见证。开盘竞价非常不好,目前 只用 300 操作 19 做到 一年 翻倍 增长 大家 做个 见证 开盘 竞价 非常 不好,正面,1.0
300058,1769351572,9.7早评：盘前复盘！本周大盘+三只低吸标的逻辑（蓝标、大北农、雪人）,临江阁择股,09-07 05:28,443,3,AIGC,蓝色光标,AIGC创意,9.7早评：盘前复盘！本周大盘+三只低吸标的逻辑（蓝标、大北农、雪人）,9.7 早评 盘前 复盘 本周 大盘 三只 低吸 标的 逻辑 蓝标 大北农 雪人,正面,1.0
300058,1769371137,今日早盘初步计划,小锦鲤看主线,09-07 08:44,55,0,AIGC,蓝色光标,AIGC创意,今日早盘初步计划,今日 早盘 初步 计划,中性,0.0
300058,1769351778,9.7早评：盘前复盘！本周大盘低吸标的完整逻辑（蓝标、大北农、雪人）,临江阁择股,09-07 05:19,520,3,AIGC,蓝色光标,AIGC创意,9.7早评：盘前复盘！本周大盘低吸标的完整逻辑（蓝标、大北农、雪人）,9.7 早评 盘前 复盘 本周 大盘 低吸 标的 完整 逻辑 蓝标 大北农 雪人,正面,1.0
300058,1766459323,光标有点菜,懒羊得看,08-31 11:14,407,37,AIGC,蓝色光标,AIGC创意,光标有点菜,光标 有点,中性,0.0
300058,1769370183,7日盘前：低开就是给机会加仓方向计算机不变。,抓紧资本尾巴,09-07 08:38,89,0,AIGC,蓝色光标,AIGC创意,7日盘前：低开就是给机会加仓方向计算机不变。,日盘 低开 就是 机会 加仓 方向 计算机 不变,正面,1.0
300058,1769349895,明日观察个股：蓝色光标 金健米业 飞龙股份,十年磨K线,09-06 10:23,981,4,AIGC,蓝色光标,AIGC创意,明日观察个股：蓝色光标 金健米业 飞龙股份,明日 观察 个股 蓝色 光标 金健 米业 飞龙 股份,中性,0.0
300058,1769339453,0907早盘观察：蓝色光标、生益科技,沉浮gu狼,09-07 12:02,2018,2,AIGC,蓝色光标,AIGC创意,0907早盘观察：蓝色光标、生益科技,0907 早盘 观察 蓝色 光标 生益 科技,中性,0.0
300058,1769362299,早盘闲聊|9月7日（周一）师兄师姐们，早上好。周末消息面确实炸了——财政部360,股市丸子头,09-07 07:21,485,1,AIGC,蓝色光标,AIGC创意,早盘闲聊|9月7日（周一）师兄师姐们，早上好。周末消息面确实炸了——财政部360,早盘 闲聊 周一 师兄 师姐 早上好 周末 消息面 确实 财政部 360,中性,0.0
300058,1769369412,稀缺程度,涨停爱小甜心,09-07 08:33,164,0,AIGC,蓝色光标,AIGC创意,稀缺程度,稀缺 程度,中性,0.0
300058,1769352959,主力资金20股深度复盘：周五大资金抢筹后，本周盘面真实分化真相,暮市寻机,09-06 11:19,1105,4,AIGC,蓝色光标,AIGC创意,主力资金20股深度复盘：周五大资金抢筹后，本周盘面真实分化真相,主力 资金 20 深度 复盘 周五 资金 抢筹后 本周 盘面 真实 分化 真相,中性,0.0
300058,1769362632,这股三季报业绩必啦完了，等着瞧,红扑扑得阿童木,09-07 07:27,54,2,AIGC,蓝色光标,AIGC创意,这股三季报业绩必啦完了，等着瞧,这股 季报 业绩 等着瞧,中性,0.0
300058,1769368705,蓝色光标净利翻倍，AI 故事讲了三年，毛利率还卡在3%,ZAKER财经,09-07 08:30,149,0,AIGC,蓝色光标,AIGC创意,蓝色光标净利翻倍，AI 故事讲了三年，毛利率还卡在3%,蓝色 光标 净利 翻倍 AI 故事 三年 毛利率 还卡 3%,正面,1.0
300058,1769359716,蓝色光标上周冲高回落，从最近的走势以及量能异动情况来看，这里AI应用大概率是要起,一休哥侃侃,09-07 06:11,1920,7,AIGC,蓝色光标,AIGC创意,蓝色光标上周冲高回落，从最近的走势以及量能异动情况来看，这里AI应用大概率是要起,蓝色 光标 上周 冲高 回落 最近 走势 以及 异动 情况 来看 这里 AI 应用 概率,正面,1.0
300058,1769367989,今天敢低开就加仓，这波准备好，9月份主线,用钱装麻袋,09-07 08:25,35,0,AIGC,蓝色光标,AIGC创意,今天敢低开就加仓，这波准备好，9月份主线,低开 加仓 这波 准备 月份 主线,正面,1.0
300058,1769362197,2026年上半年国内AI应用市场规模同比增幅超过75%，面向企业端的付费收入增速,江湖怪胎,09-07 07:19,225,1,AIGC,蓝色光标,AIGC创意,2026年上半年国内AI应用市场规模同比增幅超过75%，面向企业端的付费收入增速,2026 上半年 国内 AI 应用 市场 规模 同比 增幅 超过 75% 面向 企业 端的 付费 收入 增速,正面,1.0
300058,1769361954,今天是涨是跌,这票涨停吧,09-07 07:14,49,1,AIGC,蓝色光标,AIGC创意,今天是涨是跌,,负面,-0.3333
300058,1769329142,周一早评；蓝色光标，华森制药，三变科技,牡丹亭叶哥,09-07 05:07,1438,5,AIGC,蓝色光标,AIGC创意,周一早评；蓝色光标，华森制药，三变科技,一早 蓝色 光标 华森 制药 三变 科技,中性,0.0
300058,1769366602,9/7早评,八哥掘金,09-07 08:14,152,0,AIGC,蓝色光标,AIGC创意,9/7早评,早评,中性,0.0
300058,1769358647,9.7盘前：香江控股，我爱我家，蓝色光标，湖南白银,一池观股海,09-07 04:49,1172,6,AIGC,蓝色光标,AIGC创意,9.7盘前：香江控股，我爱我家，蓝色光标，湖南白银,9.7 盘前 香江 控股 我家 蓝色 光标 湖南 白银,中性,0.0
300058,1769178531,GPT-6引爆！新“易中天”领涨AI应用,儒意电影资讯,09-04 07:21,173677,405,AIGC,蓝色光标,AIGC创意,GPT-6引爆！新“易中天”领涨AI应用,GPT 引爆 易中天 领涨 AI 应用,正面,1.0
300058,1769156525,探讨探讨：易点天下，蓝色光标，恒宝股份，博云新材，它们为何冲高回落那么多？后市会怎样？,热情似火的祝兰芳,09-04 05:19,4122,7,AIGC,蓝色光标,AIGC创意,探讨探讨：易点天下，蓝色光标，恒宝股份，博云新材，它们为何冲高回落那么多？后市会怎样？,探讨 探讨 易点 天下 蓝色 光标 恒宝 股份 博云新材 它们 为何 冲高 回落 那么 后市 怎样,正面,0.3333
300058,1769326244,我飞扬掘金在此吧郑重声明，敬告一切多头，不管你是机构游资牛散，统统都得被我砸哭，,非杨崛金,09-06 03:58,1392,26,AIGC,蓝色光标,AIGC创意,我飞扬掘金在此吧郑重声明，敬告一切多头，不管你是机构游资牛散，统统都得被我砸哭，,飞扬 掘金 郑重声明 敬告 一切 多头 不管 机构 游资 牛散 统统,中性,0.0
300058,1768893809,AI重塑行业格局！传媒股强势走高 融资客最新抢筹股曝光,恺英网络资讯,09-04 11:49,51020,116,AIGC,蓝色光标,AIGC创意,AI重塑行业格局！传媒股强势走高 融资客最新抢筹股曝光,AI 重塑 行业 格局 传媒 强势 走高 融资 最新 抢筹股 曝光,正面,1.0
300058,1769364503,当“会制作”不再是稀缺能力，AI短剧行业竞争正从拼产量、拼价格，转向拼内容、拼市,一切随缘000,09-07 07:56,108,0,AIGC,蓝色光标,AIGC创意,当“会制作”不再是稀缺能力，AI短剧行业竞争正从拼产量、拼价格，转向拼内容、拼市,制作 不再 稀缺 能力 AI 短剧 行业 竞争 产量 价格 转向 内容 拼市,正面,1.0
300058,1729355987,一、蓝色光标出海业务毛利率现状如何？蓝色光标2025年出海广告投放业务毛利率为1,中线主力88888,06-20 09:07,553,1,AIGC,蓝色光标,AIGC创意,一、蓝色光标出海业务毛利率现状如何？蓝色光标2025年出海广告投放业务毛利率为1,蓝色 光标 出海 业务 毛利率 现状 如何 蓝色 光标 2025 出海 广告投放 业务 毛利率,中性,0.0
300058,1768892251,大部分人天天研究怎么识破庄家，怎么躲开庄家，方向就错了，庄家不是你的敌人，是你的,夏公讲势堂,09-04 11:45,1139,9,AIGC,蓝色光标,AIGC创意,大部分人天天研究怎么识破庄家，怎么躲开庄家，方向就错了，庄家不是你的敌人，是你的,大部分 天天 研究 识破 庄家 躲开 庄家 方向 庄家 不是 敌人,中性,0.0
300058,1769363632,AI短剧接下来估计要迎来爆发！从最新的行业调研信息能够看得很清楚，量产AI短剧和,一切随缘000,09-07 07:43,166,0,AIGC,蓝色光标,AIGC创意,AI短剧接下来估计要迎来爆发！从最新的行业调研信息能够看得很清楚，量产AI短剧和,AI 短剧 接下来 估计 迎来 爆发 最新 行业 调研 信息 能够 看得 清楚 量产 AI 短剧,正面,0.5
300058,1769333962,9.7早盘持仓解读：蓝色光标，圣阳股份，农发种业,深南路老陈,09-07 05:45,698,4,AIGC,蓝色光标,AIGC创意,9.7早盘持仓解读：蓝色光标，圣阳股份，农发种业,9.7 早盘 持仓 解读 蓝色 光标 圣阳 股份 农发 种业,中性,0.0
300058,1769284110,周一最少跌8个点，我说的，不服来辩,资本就是收割机,09-05 07:07,446,22,AIGC,蓝色光标,AIGC创意,周一最少跌8个点，我说的，不服来辩,周一 最少 个点 不服 来辩,负面,-1.0
300058,1769351789,9.7早评：盘前复盘！本周大盘节奏+低吸标的完整逻辑（蓝标、大北农、雪人）,临江阁择股,09-07 05:25,244,1,AIGC,蓝色光标,AIGC创意,9.7早评：盘前复盘！本周大盘节奏+低吸标的完整逻辑（蓝标、大北农、雪人）,9.7 早评 盘前 复盘 本周 大盘 节奏 低吸 标的 完整 逻辑 蓝标 大北农 雪人,正面,1.0
300058,1769361713,马上涨停了,股友75221q22u2,09-07 07:09,44,0,AIGC,蓝色光标,AIGC创意,马上涨停了,马上 涨停,正面,1.0
